[일시]코오롱글로벌,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2008/03/13,50486,52185,49515,49758,▼1456,－2.84%,51408,57282,61910,63279,134854,3414207
2008/03/12,53156,53398,50971,51214,▲243,＋0.48%,52913,57755,62043,63479,174870,3407977
2008/03/11,50000,51699,49515,50971,▲728,＋1.45%,54224,58010,62169,63676,179271,3417552
2008/03/10,53398,54127,50243,50243,▼4612,－8.41%,55826,58289,62330,63886,240563,3429222
2008/03/07,56554,56554,54612,54855,▼2427,－4.24%,57379,58617,62513,64110,153828,3466312
2008/03/06,58010,58981,57039,57282,▼485,－0.84%,58350,58872,62577,64313,203504,3464842
2008/03/05,59224,59466,57767,57767,▼1214,－2.06%,58738,58932,62561,64499,124627,3436072
2008/03/04,58253,59224,57525,58981,▲971,＋1.67%,58932,58799,62537,64705,111043,3427312
2008/03/03,57525,58738,57525,58010,▼1699,－2.85%,59030,58617,62513,64909,90801,3403932
2008/02/29,58738,60195,58738,59709,▲485,＋0.82%,59563,58386,62492,65077,69950,3381012
2008/02/28,58496,59952,58496,59224,▲485,＋0.83%,59563,58289,62419,65213,84320,3368442
2008/02/27,59709,60437,58738,58738,▼728,－1.22%,59466,58253,62286,65364,97302,3357092
2008/02/26,60680,60923,58738,59466,▼1214,－2.00%,59515,58398,62173,65547,114056,3357062
2008/02/25,60680,60923,58981,60680,▲971,＋1.63%,59903,58496,62015,65723,132232,3370542
2008/02/22,58738,59952,56796,59709,▲971,＋1.65%,59806,58556,61788,65894,87767,3375082
2008/02/21,60195,60195,58738,58738,▼243,－0.41%,59806,58386,61716,66046,76355,3353832
2008/02/20,61408,61408,58981,58981,▼2427,－3.95%,59903,58496,61708,66194,152999,3393912
2008/02/19,61651,61651,60195,61408,▲1214,＋2.02%,59369,58811,61712,66325,103651,3393912
2008/02/18,60437,61651,59224,60195,▲485,＋0.81%,58398,58957,61683,66477,143930,3388792
2008/02/15,58253,61651,58010,59709,▲485,＋0.82%,57719,59078,61643,66576,160452,3388612
2008/02/14,57525,60437,57525,59224,▲2913,＋5.17%,57767,59296,61606,66710,197728,3380062
2008/02/13,57282,57525,55583,56311,▼243,－0.43%,57622,59661,61517,66958,213010,3290742
2008/02/12,58010,58010,56068,56554,▼243,－0.43%,57379,60316,61493,67258,113672,3265492
2008/02/11,56796,57767,56068,56796,▼3155,－5.26%,57136,61056,61509,67553,148980,3293782
2008/02/05,57767,60195,56796,59952,▲1456,＋2.49%,56457,61821,61574,67848,96388,3308152
2008/02/04,56068,58981,55583,58496,▲3398,＋6.17%,56020,62513,61546,68097,213996,3312242
2008/02/01,55826,57039,54612,55097,▼243,－0.44%,56020,63362,61598,68372,135676,3302002
2008/01/31,51699,56068,51214,55340,▲1942,＋3.64%,57330,64588,61720,68637,164230,3311822
2008/01/30,58496,58981,52913,53398,▼4369,－7.56%,58544,65692,61857,68924,199631,3285332
2008/01/29,59709,60437,57282,57767,▼728,－1.24%,60243,66894,62080,69212,135674,3280122
2008/01/28,60195,63350,57525,58496,▼3155,－5.12%,59952,67379,62197,69424,132304,3287912
2008/01/25,62622,63350,60923,61651,▲243,＋0.40%,60437,67986,62286,69655,208187,3293182
2008/01/24,62136,63107,60195,61408,▼485,－0.78%,61165,68423,62371,69812,426422,3329282
2008/01/23,58496,63350,57282,61894,▲5583,＋9.91%,61748,68896,62484,69966,537062,3435182
2008/01/22,58010,58981,51942,56311,▼4612,－7.57%,61894,69224,62606,70096,294080,3295812
2008/01/21,64564,65292,60437,60923,▼4369,－6.69%,63447,69661,62739,70294,286429,3295812
2008/01/18,62622,65534,60923,65292,▲971,＋1.51%,64564,69915,62775,70431,227731,3311752
2008/01/17,64321,65534,61894,64321,▲1699,＋2.71%,65389,69600,62739,70540,204374,3349512
2008/01/16,61894,66505,60680,62622,▼1456,－2.27%,66797,69466,62780,70621,303238,3364838
2008/01/15,66991,68204,62864,64078,▼2427,－3.65%,68690,69369,62901,70684,449751,3328478
2008/01/14,67962,69418,66020,66505,▼2913,－4.20%,70632,69151,62986,70725,383786,3345528
2008/01/11,72088,72331,69175,69418,▼1942,－2.72%,72428,68714,63038,70763,418954,3359188
2008/01/10,73059,74030,69903,71360,▼728,－1.01%,74466,68180,63091,70767,479372,3416555
2008/01/09,71845,72331,69661,72088,▼1699,－2.30%,75680,67646,63131,70755,924393,3465435
2008/01/08,76700,77913,73301,73787,▼1699,－2.25%,76748,67100,63160,70731,779913,3688805
2008/01/07,76457,80098,75486,75486,▼4126,－5.18%,75486,66348,63131,70702,966021,3829355
2008/01/04,77913,79612,72816,79612,▲2184,＋2.82%,74515,65389,63075,70660,1437727,4109875
2008/01/03,76214,79855,74758,77428,0.0,0.00%,72670,64224,62986,70581,2179801,3869905
2008/01/02,68932,77428,67719,77428,▲9952,＋14.75%,71360,63229,62941,70536,1603607,3982375
2007/12/28,69175,69661,67476,67476,▼3155,－4.47%,69564,62197,62913,70494,318036,3943115
2007/12/27,69175,70874,68690,70632,▲243,＋0.34%,69078,61590,63059,70528,272602,3955105
2007/12/26,72331,74030,69418,70389,▼485,－0.68%,68156,60619,63115,70536,549557,3945035
2007/12/24,69903,72331,69175,70874,▲2427,＋3.55%,65874,59697,63176,70532,552226,3952315
2007/12/21,66020,69418,64078,68447,▲3398,＋5.22%,64030,58653,63241,70557,730292,3962725
2007/12/20,68447,75243,64806,65049,▼971,－1.47%,62476,57585,63326,70597,2546391,3951955
2007/12/18,58981,67476,58253,66020,▲7039,＋11.93%,61408,57100,63459,70654,389889,4004995
2007/12/17,59952,61894,58981,58981,▼2670,－4.33%,59758,56712,63605,70696,123062,3998735
2007/12/14,61165,62379,60680,61651,▲971,＋1.60%,59709,56724,63843,70814,203001,4014505
2007/12/13,60195,60923,58496,60680,▲971,＋1.63%,59515,56627,64102,70921,160210,3918045
2007/12/12,57039,59952,56068,59709,▲1942,＋3.36%,59612,56481,64402,71036,140491,3918045
2007/12/11,59224,60437,57525,57767,▼971,－1.65%,59418,56372,64648,71172,117739,3893495
2007/12/10,61651,61651,58738,58738,▼1942,－3.20%,59127,56178,64915,71315,55247,3905055
2007/12/07,61408,61408,59466,60680,▼485,－0.79%,58641,55983,65182,71447,197709,3903885
2007/12/06,59224,62136,58253,61165,▲2427,＋4.13%,58010,55826,65441,71546,339750,3829545
2007/12/05,55583,58738,55340,58738,▲2427,＋4.31%,57136,55801,65708,71645,124448,3762435
2007/12/04,55826,57767,54855,56311,0.0,0.00%,56457,55777,66048,71782,105889,3767795
2007/12/03,58981,58981,56311,56311,▼1214,－2.11%,55437,56044,66437,71916,121770,3757625
2007/11/30,56796,58738,56554,57525,▲728,＋1.28%,54563,56347,66873,72132,159829,3757905
2007/11/29,55583,59224,55340,56796,▲1456,＋2.63%,53059,56651,67306,72407,310099,3741795
2007/11/28,52185,56311,51457,55340,▲4126,＋8.06%,51117,57148,67662,72591,415487,3689645
2007/11/27,50971,51699,49758,51214,▼728,－1.40%,51117,57622,68006,72802,162659,3688215
2007/11/26,50971,52670,50243,51942,▲1942,＋3.88%,52525,58253,68443,73036,253506,3668715
2007/11/23,48301,51699,47573,50000,▲2913,＋6.19%,53981,58993,68920,73287,1148556,3621325
2007/11/22,53398,54127,47088,47088,▼8252,－14.91%,55923,59903,69430,73532,1143725,3321455
2007/11/21,57525,57767,55340,55340,▼2913,－5.00%,58059,61008,70000,73791,148346,3293446
2007/11/20,57767,58253,55583,58253,▼971,－1.64%,58496,61457,70377,73993,143361,3298206
2007/11/19,59709,61165,58253,59224,▼485,－0.81%,57622,61699,70680,74171,288768,3307686
2007/11/16,57525,60195,56068,59709,▲1942,＋3.36%,56748,61894,70939,74331,336390,3310896
2007/11/15,57525,60437,56068,57767,▲243,＋0.42%,56311,62246,71271,74489,430078,3331646
2007/11/14,55340,57525,54855,57525,▲3641,＋6.76%,56894,62852,71509,74673,342471,3338315
2007/11/13,54127,55826,53156,53884,▼971,－1.77%,57039,63435,71813,74820,241637,3329585
2007/11/12,57282,58981,54369,54855,▼2670,－4.64%,58593,64224,72399,74948,234633,3314545
2007/11/09,59709,60680,56311,57525,▼3155,－5.20%,60097,65110,73022,75063,360357,3298945
2007/11/08,56796,61165,56554,60680,▲2427,＋4.17%,61311,65923,73597,75174,358636,3315395
2007/11/07,61651,61894,57525,58253,▼3398,－5.51%,62525,66578,74123,75276,543558,3302605
2007/11/06,62379,63350,58738,61651,▼728,－1.17%,63835,67270,74649,75403,493563,3309305
2007/11/05,63835,64321,61894,62379,▼1214,－1.91%,64272,67792,75146,75498,238883,3304445
2007/11/02,64321,64806,63593,63593,▼3155,－4.73%,65146,68386,75555,75563,216360,3316715
2007/11/01,65292,68204,64564,66748,▲1942,＋3.00%,66068,68945,75992,75630,309646,3311988
2007/10/31,64564,65049,64078,64806,▲971,＋1.52%,66554,69394,76344,75690,228417,3338488
2007/10/30,66748,66748,63593,63835,▼2913,－4.36%,66457,69964,76651,75765,338973,3316605
2007/10/29,68932,70146,66020,66748,▼1456,－2.14%,66311,70474,77023,75864,282946,3327895
2007/10/26,68690,69175,66505,68204,▼971,－1.40%,65583,70838,77254,75941,496201,3313985
2007/10/25,65534,69175,64321,69175,▲4854,＋7.55%,65292,71166,77448,75992,716362,3331405
2007/10/24,63593,67719,62622,64321,▲1214,＋1.92%,65437,71384,77585,76032,785959,3311865
2007/10/23,64564,64564,61651,63107,0.0,0.00%,66408,71821,77848,76123,439220,3233635
2007/10/22,62622,64321,61894,63107,▼3641,－5.45%,67719,72403,78087,76263,357708,3239685
2007/10/19,70632,70632,65777,66748,▼3155,－4.51%,69612,72913,78342,76431,302760,3226505
2007/10/18,69418,71845,68690,69903,▲728,＋1.05%,71020,73435,78463,76558,250201,3252475
2007/10/17,69903,70632,68204,69175,▼485,－0.70%,71797,73872,78467,76639,220849,3233465
2007/10/16,71845,72331,69661,69661,▼2913,－4.01%,72379,74139,78463,76712,409326,3215545
2007/10/15,74272,74758,71845,72573,▼1214,－1.64%,72865,74345,78488,76799,286465,3150575
2007/10/12,73059,75000,72331,73787,0.0,0.00%,73204,74454,78443,76855,247297,3158715
2007/10/11,72088,73787,71602,73787,▲1699,＋2.36%,73399,74576,78378,76894,245095,3160955
2007/10/10,72573,73059,71360,72088,0.0,0.00%,73787,74746,78301,76920,401057,3122875
2007/10/09,74272,75243,72088,72088,▼2184,－2.94%,74612,75098,78273,76967,409547,3129915
2007/10/08,76700,76942,73787,74272,▼485,－0.65%,75000,75474,78245,77009,410881,3252615
2007/10/05,75729,76214,74272,74758,▼971,－1.28%,74952,75886,78176,77033,350442,3341635
2007/10/04,76214,77185,74272,75729,▼485,－0.64%,74952,76323,78132,77033,422348,3462015
2007/10/02,75243,76942,74758,76214,▲2184,＋2.95%,74515,76445,78075,77001,589822,3462015
2007/10/01,74030,75729,73787,74030,0.0,0.00%,73884,76433,77998,76967,270820,3419285
2007/09/28,74758,74758,73059,74030,▼728,－0.97%,74030,76602,77958,76948,166873,3490905
2007/09/27,74272,74758,72331,74758,▲1214,＋1.65%,73884,76930,77889,76930,324225,3536565
2007/09/21,73301,74515,72088,73544,▲485,＋0.66%,74369,77221,77873,76926,242679,3608745
2007/09/20,74030,75000,72816,73059,▼1699,－2.27%,75389,77610,77869,76940,180307,3649355
2007/09/19,75971,76700,74030,74758,▲1456,＋1.99%,75680,77852,77848,76940,292861,3652765
2007/09/18,76700,76700,73059,73301,▼3884,－5.03%,75486,77937,77788,76922,294702,3742565
2007/09/17,79612,79612,76214,77185,▼1456,－1.85%,75777,78010,77784,76934,342159,3790705
2007/09/14,75486,79612,74515,78641,▲4126,＋5.54%,75583,78132,77739,76920,539098,3902285
2007/09/13,73544,75000,72331,74515,▲728,＋0.99%,75292,77804,77670,76878,301608,3909805
2007/09/12,75486,75971,71845,73787,▼971,－1.30%,76214,77865,77695,76875,513430,3990855
2007/09/11,76214,77185,74030,74758,▼1456,－1.91%,77379,78629,77715,76886,302812,3963545
2007/09/10,74758,78884,74515,76214,▼971,－1.26%,78933,79503,77711,76906,305700,3970655
2007/09/07,79612,81068,76214,77185,▼1942,－2.45%,80389,80292,77650,76930,328585,3958955
2007/09/06,79127,80583,77670,79127,▼485,－0.61%,80583,81044,77581,76936,356792,3961615
2007/09/05,83496,83981,79612,79612,▼2913,－3.53%,79952,81578,77517,76896,339393,3934315
2007/09/04,83496,86166,81797,82525,▼971,－1.16%,79515,82173,77395,76851,504188,3944875
2007/09/03,78641,84224,77670,83496,▲5340,＋6.83%,79127,82391,77391,76789,797550,3918885
2007/08/31,76457,78399,76457,78156,▲2184,＋2.88%,78544,82707,77509,76724,376692,3922145
2007/08/30,78641,79127,75729,75971,▼1456,－1.88%,79175,83192,77521,76720,553898,3898795
2007/08/29,76700,78641,75971,77428,▼3155,－3.92%,79564,83556,77598,76726,602403,3900685
2007/08/28,80098,81554,79127,80583,0.0,0.00%,79369,83993,77630,76708,204544,3888305
2007/08/27,82768,83253,79612,80583,▼728,－0.90%,78204,83993,77654,76673,368192,3902075
2007/08/24,77185,81554,77185,81311,▲3398,＋4.36%,78010,83957,77634,76613,456517,3939475
2007/08/23,78884,81311,77185,77913,▲1456,＋1.90%,76166,83763,77581,76554,705474,3916575
2007/08/22,74515,79127,74272,76457,▲1699,＋2.27%,75729,83872,77610,76503,892415,3850945
2007/08/21,81068,81554,74515,74758,▼4854,－6.10%,78253,83920,77662,76475,918263,3791895
2007/08/20,76214,80098,74515,79612,▲7524,＋10.44%,81748,84102,77723,76477,561276,3795505
2007/08/17,77670,77670,70389,72088,▼3641,－4.81%,84224,83823,77707,76451,770777,3756605
2007/08/16,83010,83981,75729,75729,▼13350,－14.99%,88253,83726,77836,76471,780541,3743935
2007/08/14,90777,92719,88836,89078,▼3155,－3.42%,91069,83386,77828,76406,376513,3727955
2007/08/13,95632,95632,88836,92234,▲243,＋0.26%,91554,82488,77496,76226,441533,3716705
2007/08/10,89564,95146,89321,91991,▼243,－0.26%,90486,81372,77104,76024,943098,3720255
2007/08/09,89806,93447,88836,92234,▲2427,＋2.70%,90049,80268,76752,75826,657763,3637640
2007/08/08,92234,92234,88350,89806,▼1699,－1.86%,89175,79115,76428,75628,1126776,3632720
2007/08/07,89321,92962,89078,91505,▲4612,＋5.31%,87865,78144,76157,75445,779335,3632720
2007/08/06,87622,90292,85437,86894,▼2913,－3.24%,86797,77088,75850,75239,478252,3659980
2007/08/03,89806,93447,88350,89806,▲1942,＋2.21%,85535,76250,75571,75089,786657,3658610
2007/08/02,85923,88836,83496,87865,▲4612,＋5.54%,83544,75365,75267,74909,1040796,3659590
2007/08/01,84952,89806,83253,83253,▼2913,－3.38%,81457,74588,75037,74762,1098316,3662320
2007/07/31,81554,87865,80340,86166,▲5583,＋6.93%,80826,74005,74879,74634,1564503,3672150
2007/07/30,79855,83496,79127,80583,▲728,＋0.91%,79078,73277,74705,74495,980499,3785280
2007/07/27,75243,81068,74515,79855,▲2427,＋3.13%,78641,72743,74628,74402,965766,3907190
2007/07/26,81068,81311,77428,77428,▼2670,－3.33%,77476,72440,74535,74295,483211,4005760
2007/07/25,76457,82282,75729,80098,▲2670,＋3.45%,76020,72233,74479,74197,1018117,4050510
2007/07/24,79127,79369,75971,77428,▼971,－1.24%,73787,71821,74398,74090,842510,4144570
2007/07/23,74758,78399,74272,78399,▲4369,＋5.90%,72525,71505,74438,74011,1239923,4309960
2007/07/20,73059,74272,71602,74030,▲3884,＋5.54%,70826,71238,74519,73922,1093843,4260520
2007/07/19,68932,70632,68447,70146,▲1214,＋1.76%,70000,71263,74653,73864,375658,4224660
2007/07/18,69903,70146,67719,68932,▼2184,－3.07%,69806,71481,74810,73846,616202,4088150
2007/07/16,69661,72331,69661,71117,▲1214,＋1.74%,70098,71833,74960,73811,366680,4192530
2007/07/13,71117,71360,69175,69903,0.0,0.00%,69952,72027,75110,73765,422614,4186600
2007/07/12,69418,70632,69418,69903,▲728,＋1.05%,70000,72258,75267,73738,217208,4260680
2007/07/11,69418,70146,68690,69175,▼1214,－1.72%,70437,72391,75409,73716,273513,4250610
2007/07/10,70632,72088,70146,70389,0.0,0.00%,71068,72585,75539,73680,246281,4247500
2007/07/09,69903,70874,69418,70389,▲243,＋0.35%,71311,72828,75660,73647,336747,4276210
2007/07/06,72573,72573,69661,70146,▼1942,－2.69%,71554,72925,75773,73625,483475,4296180
2007/07/05,72816,73059,71602,72088,▼243,－0.34%,71505,73532,75890,73633,368854,4295780
2007/07/04,72088,72573,70874,72331,▲728,＋1.02%,71845,74454,75935,73645,391272,4295260
2007/07/03,73059,73059,71117,71602,0.0,0.00%,72039,74782,75927,73672,477271,4288860
2007/07/02,70874,71845,70146,71602,▲1699,＋2.43%,72088,75231,75935,73714,240422,4279820
2007/06/29,73544,73544,69903,69903,▼3884,－5.26%,71991,75619,75939,73740,1089254,4271670
2007/06/28,74030,74515,72573,73787,▲485,＋0.66%,72622,76226,75971,73795,616737,3952610
2007/06/27,72573,74030,71845,73301,▲1456,＋2.03%,72767,76505,75979,73805,475175,3778260
2007/06/26,71117,72088,70389,71845,▲728,＋1.02%,73010,76748,76012,73825,433709,3932300
2007/06/25,71602,72816,70874,71117,▼1942,－2.66%,73835,77136,76032,73880,534878,3932300
2007/06/22,74758,74758,71845,73059,▼1456,－1.95%,74612,77561,76056,73965,483191,4046250
2007/06/21,74515,75243,73544,74515,0.0,0.00%,74903,77828,76085,74032,559918,4069540
2007/06/20,77185,78399,74272,74515,▼1456,－1.92%,74515,78034,76101,74102,751984,4196150
2007/06/19,75243,78641,74758,75971,▲971,＋1.29%,74224,78301,76085,74181,1075273,4234830
2007/06/18,75486,75729,72573,75000,▲485,＋0.65%,74078,78265,76056,74240,580501,4397580
2007/06/15,73787,78399,73544,74515,▲1942,＋2.68%,73544,77974,76056,74333,1078714,4419400
2007/06/14,71845,73059,70146,72573,▼485,－0.66%,75098,77683,76101,74428,727409,4528790
2007/06/13,74515,74515,72816,73059,▼2184,－2.90%,78690,77598,76210,74562,537682,4483860
2007/06/12,73301,75486,72331,75243,▲2913,＋4.03%,79855,77585,76291,74707,518431,4615040
2007/06/11,79855,81068,70146,72331,▼9952,－12.09%,80923,77500,76275,74829,1894670,4621040
2007/06/08,89564,90292,82282,82282,▼8252,－9.12%,82331,77537,76307,74934,1886474,4564340
2007/06/07,77670,90535,76942,90535,▲11651,＋14.77%,82282,76930,76186,74944,2666251,4629860
2007/06/05,80098,80583,77913,78884,▼1699,－2.11%,80049,75983,75939,74909,481708,4983879
2007/06/04,80098,80583,77428,80583,▲1214,＋1.53%,79903,75741,75919,74992,709971,5105569
2007/06/01,83496,85437,79369,79369,▼2670,－3.25%,79709,75401,75854,75075,1361720,4967979
2007/05/31,81554,84467,80583,82039,▲2670,＋3.36%,79758,75219,75785,75162,1512247,4984929
2007/05/30,78399,81068,76942,79369,▲1214,＋1.55%,79030,74916,75692,75215,665166,4977959
2007/05/29,79855,79855,76942,78156,▼1456,－1.83%,78884,74661,75591,75322,451703,5038129
2007/05/28,80826,80826,77670,79612,0.0,0.00%,79224,74454,75526,75464,383222,5037289
2007/05/25,77185,79855,75971,79612,▲1214,＋1.55%,78350,74236,75397,75587,454302,5030019
2007/05/23,79369,80098,75486,78399,▼243,－0.31%,76263,74248,75288,75696,759042,5040199
2007/05/22,81554,83496,78641,78641,▼1214,－1.52%,74321,74491,75231,75791,1669217,5264529
2007/05/21,75729,80098,75486,79855,▲4612,＋6.13%,72767,74661,75195,75850,1290788,5264529
2007/05/18,69175,75243,68204,75243,▲6068,＋8.77%,71360,74649,75106,75923,1309279,5320339
2007/05/17,68932,69661,67233,69175,▲485,＋0.71%,71020,74782,74984,76010,619705,5143369
2007/05/16,70389,70389,67719,68690,▼2184,－3.08%,71797,75328,74956,76135,792759,5233579
2007/05/15,72816,72816,70632,70874,▼1942,－2.67%,72088,75862,74944,76226,212125,5391329
2007/05/14,73787,74272,70874,72816,▼728,－0.99%,72233,76238,74899,76299,304560,5444289
2007/05/11,72573,74272,71602,73544,▲485,＋0.66%,72476,76445,74827,76358,308546,5463199
2007/05/10,71602,73544,70874,73059,▲2913,＋4.15%,72525,76651,74733,76431,403495,5490029
2007/05/09,71360,71360,67962,70146,▼1456,－2.03%,73059,76857,74628,76530,431452,5508679
2007/05/08,74272,74515,71360,71602,▼2427,－3.28%,74224,77209,74608,76649,364534,5579119
2007/05/07,74515,74758,73301,74030,▲243,＋0.33%,74758,77367,74551,76734,316516,5583929
