[일시]CJ,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2001/07/27,34514,35645,34514,35645,▲1603,＋4.71%,34552,38274,39671,37798,141410,3973983
2001/07/26,34561,34608,34042,34042,▼189,－0.55%,34665,38491,39689,37798,89060,3956873
2001/07/25,33665,34561,33288,34231,▼189,－0.55%,35306,38788,39735,37805,87660,3971863
2001/07/24,33524,34420,32911,34420,0.0,0.00%,36079,39047,39773,37810,259840,3970183
2001/07/23,35457,36117,34372,34420,▼1792,－4.95%,37135,39297,39799,37803,108390,4083143
2001/07/20,36777,36824,35975,36211,▼1037,－2.78%,38182,39571,39815,37792,74060,4112093
2001/07/19,37154,37720,37107,37249,▼849,－2.23%,38955,39778,39791,37762,71030,4119353
2001/07/18,40078,40078,37343,38097,▼1603,－4.04%,39521,39948,39752,37746,87150,4121543
2001/07/16,39889,39889,39323,39700,▲47,＋0.12%,39917,40118,39694,37722,74240,4121453
2001/07/13,41021,41021,39653,39653,▼424,－1.06%,40087,40184,39608,37679,73680,4111713
2001/07/12,40360,40643,39983,40078,0.0,0.00%,40304,40276,39521,37631,72550,4079793
2001/07/11,40078,40549,39795,40078,0.0,0.00%,40417,40365,39406,37580,93350,4080413
2001/07/10,40738,40832,39936,40078,▼472,－1.16%,40379,40433,39293,37533,65170,4039093
2001/07/09,40926,41068,39889,40549,▼189,－0.46%,40247,40419,39194,37473,136550,4039363
2001/07/06,40266,41303,40078,40738,▲94,＋0.23%,40134,40349,39087,37400,157790,4015193
2001/07/05,39889,40643,39889,40643,▲754,＋1.89%,40059,40306,38971,37322,74260,4012393
2001/07/04,38946,39889,38946,39889,▲472,＋1.20%,39927,40202,38836,37257,76550,4009213
2001/07/03,40078,40125,38993,39417,▼566,－1.42%,39945,40188,38720,37186,53110,4008743
2001/07/02,40455,40643,39417,39983,▼377,－0.93%,39945,40316,38612,37116,62610,3996433
2001/06/29,40219,40360,39795,40360,▲377,＋0.94%,39832,40415,38491,37037,79810,3997223
2001/06/28,39983,40078,39417,39983,0.0,0.00%,39738,40573,38362,36947,46520,3993011
2001/06/27,39606,39983,38946,39983,▲566,＋1.44%,39813,40738,38241,36854,78500,3994791
2001/06/26,39229,39417,38710,39417,0.0,0.00%,39945,40888,38117,36760,47330,3988681
2001/06/25,39889,39889,39229,39417,▼472,－1.18%,40360,40992,37999,36670,102120,3986101
2001/06/22,40125,40455,39512,39889,▼472,－1.17%,40681,41068,37881,36580,74450,4009679
2001/06/21,40785,41303,40172,40360,▼283,－0.70%,41002,41077,37760,36491,103800,4014189
2001/06/20,41115,41398,40266,40643,▼849,－2.05%,41303,41044,37637,36404,76540,4030419
2001/06/19,41021,41681,40832,41492,▲472,＋1.15%,41464,41016,37494,36312,111980,4029169
2001/06/18,41492,41869,40690,41021,▼472,－1.14%,41124,40997,37367,36219,90750,4023559
2001/06/15,41303,41775,40643,41492,▼377,－0.90%,40747,40959,37256,36145,119570,3999459
2001/06/14,41398,42152,40879,41869,▲424,＋1.02%,40426,40888,37146,36066,167420,4009012
2001/06/13,39889,41445,39842,41445,▲1650,＋4.15%,39766,40756,37031,35985,174200,3951652
2001/06/12,39135,39795,39040,39795,▲660,＋1.69%,39399,40712,36922,35887,95190,3986992
2001/06/11,39135,39606,38710,39135,▼754,－1.89%,39832,40768,36840,35794,169030,4010772
2001/06/08,39323,40078,38946,39889,▲1320,＋3.42%,40398,40858,36771,35707,169000,4023972
2001/06/07,38663,39135,38286,38569,▼1037,－2.62%,41124,40891,36666,35621,160630,4066392
2001/06/05,41586,41964,39417,39606,▼2358,－5.62%,42067,40943,36632,35553,234080,4118472
2001/06/04,42435,42435,41303,41964,0.0,0.00%,42746,40940,36628,35472,84420,4203102
2001/06/01,43519,43850,41964,41964,▼1556,－3.58%,42652,40754,36599,35377,149350,4210252
2001/05/31,42718,43850,42058,43519,▲236,＋0.54%,42444,40528,36563,35276,150700,4240722
2001/05/30,43001,44038,42718,43284,▲283,＋0.66%,41756,40167,36506,35167,228830,4210852
2001/05/29,41398,43378,41209,43001,▲1509,＋3.64%,41039,39839,36458,35060,268840,4197462
2001/05/28,41492,41964,40926,41492,▲566,＋1.38%,40455,39528,36409,34963,190560,4197402
2001/05/25,40172,41351,39795,40926,▲849,＋2.12%,40379,39278,36410,34874,184980,4174702
2001/05/24,39417,40172,39229,40078,▲377,＋0.95%,40247,39033,36438,34784,95650,4174412
2001/05/23,40360,40549,39323,39700,▼377,－0.94%,40247,38797,36503,34711,105480,4171412
2001/05/22,41492,41492,39559,40078,▼1037,－2.52%,40153,38552,36528,34652,177400,4176412
2001/05/21,40266,41398,40266,41115,▲849,＋2.11%,40247,38293,36520,34597,186100,4172592
2001/05/18,39889,40360,39370,40266,▲189,＋0.47%,40210,37968,36512,34544,138770,4132322
2001/05/17,40172,40879,39417,40078,▲849,＋2.16%,40342,37682,36529,34500,277120,4132322
2001/05/16,40549,40643,39135,39229,▼1320,－3.26%,40436,37399,36509,34456,178040,4217912
2001/05/15,40926,41351,40549,40549,▼377,－0.92%,40511,37098,36489,34416,99810,4217912
2001/05/14,41021,41162,40360,40926,0.0,0.00%,40313,36735,36420,34362,81680,4214472
2001/05/11,39700,41303,39700,40926,▲377,＋0.93%,39776,36395,36351,34318,109720,4196972
2001/05/10,40455,40738,39229,40549,▲943,＋2.38%,39078,36056,36269,34268,199530,4175372
2001/05/09,39417,40455,39135,39606,▲47,＋0.12%,38229,35716,36184,34221,228050,4174902
2001/05/08,38097,40973,37720,39559,▲1320,＋3.45%,37654,35362,36102,34180,407900,4086202
2001/05/07,37626,38239,37343,38239,▲802,＋2.14%,37098,35032,36021,34141,163290,4010452
2001/05/04,36117,37579,35834,37437,▲1132,＋3.12%,36749,34766,35957,34112,152230,4008862
2001/05/03,37060,37060,35740,36306,▼424,－1.16%,36466,34530,35926,34091,134490,4005462
2001/05/02,37343,37720,36683,36730,▼47,－0.13%,36277,34346,35925,34071,193910,4016832
2001/04/30,36777,37531,36588,36777,▲283,＋0.78%,35891,34146,35907,34027,176100,4002722
2001/04/27,36117,36494,35740,36494,▲472,＋1.31%,35513,33934,35875,33981,118560,4000222
2001/04/26,35834,36211,34891,36023,▲660,＋1.87%,35136,33726,35847,33945,139870,3979992
2001/04/25,34797,35457,34608,35363,▲566,＋1.63%,34844,33543,35807,33917,77190,3954482
2001/04/24,34420,35740,34420,34797,▼94,－0.27%,34655,33406,35768,33907,103690,3950582
2001/04/23,34514,35363,34420,34891,▲283,＋0.82%,34335,33316,35733,33892,92330,3949632
2001/04/20,34891,35221,34231,34608,▲47,＋0.14%,34014,33175,35740,33862,116810,3941562
2001/04/19,35363,36211,34231,34561,▲141,＋0.41%,33920,33137,35750,33836,305820,3947362
2001/04/18,33571,34420,32911,34420,▲1226,＋3.69%,33835,33125,35749,33807,151580,3922562
2001/04/17,33807,33807,32911,33194,▼94,－0.28%,33703,33149,35741,33773,48070,3888022
2001/04/16,33759,34137,33241,33288,▼849,－2.49%,33571,33238,35754,33757,50680,3888022
2001/04/13,34325,34420,31119,34137,0.0,0.00%,33505,33319,35773,33755,127540,3887822
2001/04/12,34137,34372,33618,34137,▲377,＋1.12%,33260,33356,35752,33734,174430,3903852
2001/04/11,33146,33807,32911,33759,▲1226,＋3.77%,32977,33399,35713,33726,125330,3902372
2001/04/10,33194,33194,32534,32534,▼424,－1.29%,32750,33392,35672,33739,70350,3898902
2001/04/09,32722,33099,32534,32958,▲47,＋0.14%,32788,33590,35678,33778,59970,3894906
2001/04/06,33948,34137,32722,32911,▲189,＋0.58%,32703,33910,35652,33814,244050,3897406
2001/04/04,32345,33288,32156,32722,▲94,＋0.29%,32590,34278,35619,33854,128410,3887746
2001/04/03,32534,33099,32439,32628,▼94,－0.29%,32515,34632,35583,33903,115800,3887746
2001/04/02,32628,33288,32156,32722,▲189,＋0.58%,32515,35004,35531,33941,118200,3878346
2001/03/30,32534,32675,32062,32534,▲189,＋0.58%,32571,35388,35467,33976,90700,3862656
2001/03/29,32345,32675,32345,32345,0.0,0.00%,32477,35766,35404,34023,138550,3849796
2001/03/28,32911,32911,32156,32345,▼283,－0.87%,32779,36225,35341,34064,152610,3868926
2001/03/27,33005,33194,32628,32628,▼377,－1.14%,33175,36739,35279,34107,112960,3896646
2001/03/26,32062,33335,31213,33005,▲943,＋2.94%,33627,37305,35223,34144,394790,3881736
2001/03/23,33854,34325,31591,32062,▼1792,－5.29%,34023,37715,35170,34178,274020,4013686
2001/03/22,33948,34420,33854,33854,▼472,－1.37%,34589,38092,35130,34215,65880,4165456
2001/03/21,34137,34702,33995,34325,▼566,－1.62%,34797,38432,35072,34255,89600,4152286
2001/03/20,35551,35551,34231,34891,▼94,－0.27%,34929,38781,35034,34299,114060,4171256
2001/03/19,34702,35645,34137,34985,▲94,＋0.27%,34674,38979,34987,34326,121470,4167816
2001/03/16,35080,36023,34655,34891,0.0,0.00%,34976,39130,34940,34347,127680,4155516
2001/03/15,33099,34891,33099,34891,▼94,－0.27%,35872,39208,34853,34416,236110,4163826
2001/03/14,34797,34985,33948,34985,▲1367,＋4.07%,36947,39302,34748,34482,313370,4238246
2001/03/13,34891,34891,33335,33618,▼2876,－7.88%,37909,39354,34644,34552,300280,4390136
2001/03/12,37720,38286,35834,36494,▼2876,－7.31%,39201,39443,34576,34636,197580,4547076
2001/03/09,39795,39889,38946,39370,▼896,－2.22%,39983,39354,34475,34699,125560,4617926
2001/03/08,40738,40926,39700,40266,▲472,＋1.18%,40125,39120,34316,34740,118170,4640506
2001/03/07,40455,40643,39512,39795,▼283,－0.71%,40379,38828,34154,34763,128430,4659556
2001/03/06,40408,40738,39370,40078,▼330,－0.82%,40945,38616,33988,34793,218070,4659556
2001/03/05,39135,41021,39135,40408,▲330,＋0.82%,41718,38425,33828,34825,80530,4645916
2001/03/02,41492,41492,39417,40078,▼1462,－3.52%,41879,38187,33663,34856,159710,4637546
2001/02/28,41964,42341,41492,41539,▼1084,－2.54%,41784,37925,33517,34891,199370,4604146
2001/02/27,44227,44321,42246,42624,▼1320,－3.00%,41605,37588,33338,34914,236540,4640206
2001/02/26,42435,44368,41492,43944,▲2735,＋6.64%,41341,37140,33129,34928,439710,4591646
2001/02/23,38663,41492,38663,41209,▲1603,＋4.05%,40323,36593,32920,34935,197710,4410626
2001/02/22,40643,40643,38192,39606,▼1037,－2.55%,39681,36169,32776,34967,171240,4366146
2001/02/21,41351,41964,40360,40643,▼660,－1.60%,39050,35952,32673,35029,352380,4365556
2001/02/20,38852,41586,38852,41303,▲2452,＋6.31%,38276,35681,32577,35078,420190,4244756
2001/02/19,37720,39276,37249,38852,▲849,＋2.23%,37220,35341,32470,35128,338770,4129864
2001/02/16,37531,38380,36871,38003,▲1556,＋4.27%,36532,35096,32404,35213,472410,4131844
2001/02/15,36777,37626,36400,36447,▼330,－0.90%,35872,34893,32343,35300,190470,4067344
2001/02/14,35645,36966,35410,36777,▲754,＋2.09%,35523,34792,32304,35383,251350,4067344
2001/02/13,35645,36211,35457,36023,▲613,＋1.73%,35051,34599,32285,35461,191050,4072924
2001/02/12,35080,35740,34891,35410,▲707,＋2.04%,34957,34386,32267,35537,233840,4025484
2001/02/09,34420,35080,33854,34702,0.0,0.00%,35127,34181,32259,35601,134730,3955874
2001/02/08,34231,35174,34231,34702,▲283,＋0.82%,35315,34092,32258,35661,161130,3956534
2001/02/07,35174,35315,34372,34420,▼1132,－3.18%,35344,33927,32261,35731,202340,3941574
2001/02/06,36730,36730,34891,35551,▼707,－1.95%,35419,33752,32266,35821,265230,3931184
2001/02/05,35645,38380,35080,36258,▲613,＋1.72%,35042,33502,32255,35909,796910,3928784
2001/02/02,35363,36117,34891,35645,▲802,＋2.30%,34391,33165,32217,35997,452190,3929234
2001/02/01,34042,36023,33665,34844,▲47,＋0.14%,33807,32826,32146,36077,219070,3927824
2001/01/31,33665,34797,33571,34797,▲1132,＋3.36%,33891,32522,32087,36152,117670,3930544
2001/01/30,33005,34608,33005,33665,▲660,＋2.00%,33976,32211,32043,36227,162840,3940764
2001/01/29,32345,33288,32345,33005,▲283,＋0.86%,34146,31958,32027,36313,126360,3940834
2001/01/26,35080,35080,32534,32722,▼2546,－7.22%,34335,31770,32046,36411,175890,3943984
2001/01/22,35504,36211,34514,35268,▲47,＋0.13%,34580,31626,32051,36516,188810,3939684
2001/01/19,34844,36117,34702,35221,▲707,＋2.05%,34410,31345,31983,36587,265060,3943694
2001/01/18,34891,35834,34514,34514,▲566,＋1.67%,33948,31102,31923,36694,387020,3931044
2001/01/17,34231,34514,33241,33948,0.0,0.00%,33401,30980,31865,36799,175970,3831274
2001/01/16,34420,34797,33288,33948,▼472,－1.37%,32873,30886,31805,36926,245420,3799384
2001/01/15,34137,35080,33477,34420,▲1509,＋4.58%,32666,30796,31759,37091,480150,3833404
2001/01/12,32062,33477,31873,32911,▲1132,＋3.56%,32062,30560,31737,37258,295420,3769854
2001/01/11,31685,32062,30648,31779,▲472,＋1.51%,31666,30343,31715,37443,175850,3762954
2001/01/10,33005,33477,31213,31308,▼1603,－4.87%,31421,30193,31739,37620,263600,3772514
2001/01/09,31402,32911,31119,32911,▲1509,＋4.80%,31062,30103,31807,37793,360130,3732464
2001/01/08,30930,31638,30459,31402,▲472,＋1.52%,30251,29980,31877,37953,323370,3752714
2001/01/05,30270,31025,29799,30930,▲377,＋1.23%,29723,29900,31975,38133,293490,3741084
2001/01/04,30648,31260,29893,30553,▲1037,＋3.51%,29252,29881,32088,38339,380580,3733964
2001/01/03,28667,29705,28290,29516,▲660,＋2.29%,28865,29846,32223,38554,150620,3684894
2001/01/02,28290,29610,28101,28856,▲94,＋0.33%,28809,29893,32350,38737,173480,3687894
2000/12/26,28714,29233,28573,28762,▲189,＋0.66%,29007,29976,32486,38944,174070,3716564
2000/12/22,28856,29092,28573,28573,▼47,－0.16%,29186,30103,32641,39106,93410,3716564
2000/12/21,28479,29092,28101,28620,▼613,－2.10%,29544,30216,32787,39269,143060,3720564
2000/12/20,29422,30129,29092,29233,▼613,－2.05%,30233,30289,32935,39423,207570,3719314
2000/12/19,29233,30365,29233,29846,▲189,＋0.64%,30798,30398,33066,39570,108140,3719594
2000/12/18,30035,30365,29516,29657,▼707,－2.33%,31260,30532,33186,39712,225360,3716514
2000/12/15,31591,31732,30270,30365,▼1697,－5.29%,31270,30723,33300,39850,254880,3766564
2000/12/14,32062,32816,31402,32062,0.0,0.00%,30912,30947,33438,39970,223130,3868719
2000/12/13,33005,33382,31496,32062,▼94,－0.29%,30251,31088,33564,40056,252930,3815659
2000/12/12,30648,32911,30648,32156,▲2452,＋8.25%,29742,31230,33666,40140,894020,3782399
2000/12/11,29233,30365,29139,29705,▲1132,＋3.96%,29403,31338,33754,40226,310140,3494329
2000/12/08,28762,28950,28196,28573,▼189,－0.66%,29422,31560,33979,40323,179500,3480919
2000/12/07,29044,29516,28667,28762,▼754,－2.56%,29818,31913,34216,40435,144180,3489249
2000/12/06,31119,31308,29233,29516,▼943,－3.10%,30035,32222,34460,40565,380590,3494318
2000/12/05,30176,30459,29752,30459,▲660,＋2.22%,30223,32493,34695,40688,118020,3499398
2000/12/04,30270,31025,29705,29799,▼754,－2.47%,30233,32701,34923,40826,88860,3542838
2000/12/01,29233,30600,28762,30553,▲707,＋2.37%,30534,32955,35164,40958,125600,3560198
2000/11/30,30223,30553,29563,29846,▼613,－2.01%,30591,33165,35371,41063,76380,3596038
2000/11/29,29705,30930,29422,30459,▼47,－0.15%,30638,33418,35598,41204,117370,3613570
2000/11/28,31119,31166,30365,30506,▼802,－2.56%,30827,33592,35821,41332,67960,3619320
2000/11/27,31591,31873,30836,31308,▲472,＋1.53%,31232,33637,36049,41419,151270,3620150
2000/11/24,30082,30930,29563,30836,▲754,＋2.51%,31666,33637,36265,41485,153970,3670150
2000/11/23,30648,31355,30082,30082,▼1320,－4.20%,32467,33703,36490,41563,111480,3668290
2000/11/22,32251,33382,31119,31402,▼1132,－3.48%,33429,33835,36727,41650,77470,3667940
2000/11/21,33382,33382,31213,32534,▼943,－2.82%,34127,33972,36950,41712,185460,3668140
2000/11/20,33194,34420,33194,33477,▼1367,－3.92%,34486,33995,37158,41752,89590,3680090
2000/11/17,34231,34844,34042,34844,▼47,－0.14%,34618,33882,37384,41802,61480,3672143
2000/11/16,34231,35268,34231,34891,0.0,0.00%,34778,33719,37580,41797,80760,3675483
2000/11/15,35598,36683,34514,34891,▲566,＋1.65%,34787,33526,37786,41778,275300,3687423
2000/11/14,34137,34891,34137,34325,▲189,＋0.55%,34797,33300,38022,41789,76240,3702163
2000/11/13,34891,35363,34137,34137,▼1509,－4.23%,34853,33144,38258,41825,131560,3706403
2000/11/10,35080,35834,34750,35645,▲707,＋2.02%,35004,33092,38462,41869,161770,3667793
2000/11/09,34750,35268,34467,34938,0.0,0.00%,34825,32889,38636,41940,88090,3667563
2000/11/08,33948,35127,33759,34938,▲330,＋0.95%,34816,32802,38808,42074,177890,3661943
2000/11/07,34797,35032,34420,34608,▼283,－0.81%,34618,32823,38944,42229,138770,3625973
2000/11/06,34420,35787,34184,34891,▲141,＋0.41%,33976,32951,39065,42400,369340,3580673
2000/11/03,35174,36400,34420,34750,▼141,－0.41%,33260,33069,39201,42586,276800,3621463
2000/11/02,33948,35645,33571,34891,▲943,＋2.78%,32741,33217,39377,42788,429360,3626623
2000/11/01,32439,35174,31873,33948,▲2546,＋8.11%,32307,33406,39562,42977,454100,3624283
2000/10/31,31591,31779,30176,31402,▲94,＋0.30%,32345,33566,39777,43154,98720,3606433
2000/10/30,31119,32439,31119,31308,▼849,－2.64%,32666,33844,40008,43369,79100,3627377
2000/10/27,32722,33571,32156,32156,▼566,－1.73%,32647,34184,40217,43568,81990,3628097
2000/10/26,33948,33948,32392,32722,▼1415,－4.14%,32533,34441,40410,43748,113760,3636668
2000/10/25,33477,34325,32534,34137,▲1132,＋3.43%,32194,34681,40599,43908,304440,3636675
2000/10/24,31968,33854,30742,33005,▲1792,＋5.74%,31440,34827,40776,44071,253430,3579201
2000/10/23,32345,32722,31119,31213,▼377,－1.19%,31081,35030,40980,44252,162880,3594661
2000/10/20,31591,32816,31308,31591,▲566,＋1.82%,31458,35294,41191,44444,209350,3632981
2000/10/19,29422,31496,29422,31025,▲660,＋2.17%,31458,35648,41464,44657,122490,3672601
2000/10/18,30270,31119,28573,30365,▼849,－2.72%,31892,36077,41733,44852,105350,3691049
2000/10/17,33005,33618,31213,31213,▼1886,－5.70%,32892,36468,42048,45047,87080,3689669
2000/10/16,35363,35363,32628,33099,▲1509,＋4.78%,34080,36779,42422,45235,153840,3683929
2000/10/13,31308,31591,29327,31591,▼1603,－4.83%,34910,37284,42778,45376,193760,3684729
2000/10/12,34891,35363,33194,33194,▼2169,－6.13%,36136,37845,43171,45580,154370,3702329
2000/10/11,36400,36683,34985,35363,▼1792,－4.82%,37230,38354,43501,45776,94620,3734169
2000/10/10,37249,38003,36918,37154,▼94,－0.25%,37588,38769,43780,45945,90410,3754569
2000/10/09,38616,38616,37249,37249,▼472,－1.25%,37550,39118,44028,46123,92240,3751179
2000/10/06,38946,39559,37720,37720,▼943,－2.44%,37720,39467,44292,46261,179970,3760161
2000/10/05,37626,39135,37154,38663,▲1509,＋4.06%,37635,39731,44591,46414,273710,3759511
2000/10/04,36447,37484,36117,37154,▲189,＋0.51%,37409,39971,44884,46575,67520,3741121
2000/10/02,38003,38003,36777,36966,▼1132,－2.97%,37390,40306,45123,46799,49270,3732681
2000/09/29,37720,38569,36918,38097,▲802,＋2.15%,37409,40665,45403,47062,196270,3731271
2000/09/28,37531,37720,36871,37296,▼236,－0.63%,37088,40976,45571,47338,86220,3729591
2000/09/27,37060,37909,36730,37531,▲472,＋1.27%,37362,41327,45751,47605,177550,3732806
2000/09/26,37154,37343,36494,37060,0.0,0.00%,37777,41666,45912,47866,109490,3732206
2000/09/25,36494,37249,36400,37060,▲566,＋1.55%,38003,42051,46075,48116,241590,3749896
2000/09/22,38192,38663,35834,36494,▼2169,－5.61%,38078,42449,46238,48373,147830,3911826
2000/09/21,39135,40078,37343,38663,▼943,－2.38%,39417,42977,46400,48627,93370,3942106
2000/09/20,39135,39795,38852,39606,▲1415,＋3.70%,40247,43373,46502,48870,77680,3938986
2000/09/19,37249,38663,34985,38192,▲754,＋2.02%,41002,43755,46549,49095,105300,3939296
2000/09/18,41586,42341,36730,37437,▼5752,－13.32%,42096,44297,46615,49333,190650,3943146
2000/09/15,42812,44321,42435,43189,▲377,＋0.88%,43435,44849,46698,49612,140470,4027096
