[일시]금호전기,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1996/02/27,26418,27173,26041,27173,▲528,＋1.98%,26690,27124,27130,30268,24540,N/A
1996/02/26,27173,27475,26418,26645,▼528,－1.94%,26614,27150,27192,30330,14020,N/A
1996/02/24,26946,27928,26796,27173,▲377,＋1.41%,26705,27203,27250,30390,14190,N/A
1996/02/23,26343,26946,26343,26796,▲1132,＋4.41%,26418,27203,27299,30446,48880,N/A
1996/02/22,27173,27173,25663,25663,▼1132,－4.23%,26343,27188,27355,30506,7690,N/A
1996/02/21,27097,27324,26796,26796,▼302,－1.11%,26629,27158,27430,30575,6010,N/A
1996/02/17,25663,27248,25512,27097,▲1359,＋5.28%,26690,27101,27490,30635,26840,N/A
1996/02/16,26418,26645,25739,25739,▼679,－2.57%,26780,27014,27553,30698,10850,N/A
1996/02/15,27097,27097,26192,26418,▼679,－2.51%,27067,27045,27635,30769,30780,N/A
1996/02/14,27324,27324,26871,27097,0.0,0.00%,27218,27045,27708,30831,19280,N/A
1996/02/13,27550,27550,26418,27097,▼453,－1.64%,27339,27011,27784,30886,7730,N/A
1996/02/12,27701,27701,26871,27550,▲377,＋1.39%,27475,27030,27862,30942,23620,N/A
1996/02/10,27324,27475,26796,27173,0.0,0.00%,27596,27026,27919,31000,7720,N/A
1996/02/09,27928,27928,27173,27173,▼528,－1.91%,27822,27033,27977,31060,12820,N/A
1996/02/08,27777,28003,27626,27701,▼75,－0.27%,27943,26969,28040,31121,14130,N/A
1996/02/07,28154,28381,27777,27777,▼377,－1.34%,27837,26958,28076,31182,19610,N/A
1996/02/06,28607,28607,27852,28154,▼151,－0.53%,27822,26946,28099,31240,20420,N/A
1996/02/05,27928,28683,27928,28305,▲528,＋1.90%,27731,26939,28105,31285,37890,N/A
1996/02/03,27173,27928,27173,27777,▲604,＋2.22%,27505,26901,28115,31331,22940,N/A
1996/02/02,26569,27701,26569,27173,▼528,－1.91%,27248,26879,28143,31370,11590,N/A
1996/02/01,27852,28305,27097,27701,0.0,0.00%,26826,26811,28179,31426,64660,N/A
1996/01/31,27324,28305,27324,27701,▲528,＋1.94%,26418,26712,28220,31487,60620,N/A
1996/01/30,26494,27928,26494,27173,▲679,＋2.56%,25950,26584,28311,31557,48420,N/A
1996/01/29,25059,26494,25059,26494,▲1434,＋5.72%,25784,26414,28430,31625,30970,N/A
1996/01/27,25663,25890,24909,25059,▼604,－2.35%,25769,26331,28564,31701,8530,N/A
1996/01/26,24909,26343,24909,25663,▲302,＋1.19%,26041,26399,28725,31791,27310,N/A
1996/01/25,26041,26041,25361,25361,▼981,－3.72%,26403,26456,28888,31876,7040,N/A
1996/01/24,26418,27097,26041,26343,▼75,－0.29%,26826,26633,29042,31965,27410,N/A
1996/01/23,26343,26569,26041,26418,0.0,0.00%,27022,26686,29195,32043,28700,N/A
1996/01/22,27475,27550,26418,26418,▼1057,－3.85%,26916,26750,29352,32127,8880,N/A
1996/01/20,27475,27475,27097,27475,0.0,0.00%,27128,26826,29517,32206,15780,N/A
1996/01/19,27097,28305,27097,27475,▲151,＋0.55%,27143,26875,29671,32272,63520,N/A
1996/01/18,26192,27324,25890,27324,▲1434,＋5.54%,27248,26897,29822,32345,31290,N/A
1996/01/17,27701,27701,25890,25890,▼1585,－5.77%,27294,26852,29977,32429,28530,N/A
1996/01/16,26946,27550,26946,27475,▼75,－0.27%,27581,26879,30151,32540,20980,N/A
1996/01/15,27550,28230,27324,27550,▼453,－1.62%,27248,26897,30297,32632,8760,N/A
1996/01/13,27626,28230,27248,28003,▲453,＋1.64%,26886,26928,30435,32726,28250,N/A
1996/01/12,27550,28683,27399,27550,▲226,＋0.83%,26312,26946,30567,32820,22630,N/A
1996/01/11,25814,27324,25814,27324,▲1510,＋5.85%,25558,27075,30715,32918,37900,N/A
1996/01/10,25739,26041,25286,25814,▲75,＋0.29%,25059,27218,30863,33001,18320,N/A
1996/01/09,25663,26041,25210,25739,▲604,＋2.40%,25180,27456,31030,33094,28180,N/A
1996/01/08,24154,25135,23625,25135,▲1359,＋5.71%,25392,27713,31192,33185,19940,N/A
1996/01/06,24833,24833,23776,23776,▼1057,－4.26%,26146,27962,31350,33284,4550,N/A
1996/01/05,24909,24909,24833,24833,▼1585,－6.00%,26871,28279,31531,33387,2250,N/A
1996/01/04,26796,26796,25210,26418,▼377,－1.41%,27445,28547,31689,33482,6800,N/A
1996/01/03,26946,27777,26796,26796,▼2113,－7.31%,27747,28732,31815,33567,11750,N/A
1995/12/27,27550,28909,26796,28909,▲1510,＋5.51%,28079,28913,31922,33649,15430,N/A
1995/12/26,27173,27626,27173,27399,▼302,－1.09%,27882,29011,31991,33723,17270,N/A
1995/12/23,27928,27928,27701,27701,▼226,－0.81%,27686,29173,32087,33803,9030,N/A
1995/12/22,28305,28305,27550,27928,▼528,－1.86%,27430,29328,32191,33874,550,N/A
1995/12/21,28683,28683,28003,28456,▲528,＋1.89%,27414,29517,32313,33933,4550,N/A
1995/12/20,26418,27928,26418,27928,▲1510,＋5.71%,27354,29683,32434,33988,2890,N/A
1995/12/19,24833,26418,24833,26418,0.0,0.00%,27445,29834,32570,34048,10200,N/A
1995/12/18,26192,28230,26192,26418,▼1434,－5.15%,28184,30045,32732,34126,870,N/A
1995/12/16,26569,28381,26569,27852,▼302,－1.07%,28939,30271,32889,34193,1600,N/A
1995/12/15,29135,29135,28154,28154,▼226,－0.80%,29483,30373,33021,34264,3900,N/A
1995/12/14,29815,29815,28381,28381,▼1736,－5.76%,30026,30422,33138,34337,5610,N/A
1995/12/13,29437,30192,29437,30117,▼75,－0.25%,30373,30430,33219,34406,1700,N/A
1995/12/12,30343,30343,29437,30192,▼377,－1.23%,30373,30370,33277,34464,460,N/A
1995/12/11,30796,30796,30570,30570,▼302,－0.98%,30373,30332,33340,34521,5380,N/A
1995/12/09,30041,30871,30041,30871,▲755,＋2.51%,30283,30271,33406,34559,2860,N/A
1995/12/08,30117,30117,29437,30117,0.0,0.00%,30192,30234,33468,34591,390,N/A
1995/12/07,30117,30117,29966,30117,▼75,－0.25%,30343,30388,33530,34627,7190,N/A
1995/12/06,30192,30192,30192,30192,▲75,＋0.25%,30449,30596,33593,34662,890,N/A
1995/12/05,28909,30192,28909,30117,▼302,－0.99%,30570,30815,33657,34699,3030,N/A
1995/12/04,30419,30419,30419,30419,▼453,－1.47%,30887,31045,33721,34734,1030,N/A
1995/12/02,30947,30947,30796,30871,▲226,＋0.74%,31158,31294,33780,34764,4250,N/A
1995/12/01,30947,30947,30268,30645,▼151,－0.49%,31173,31483,33843,34780,4240,N/A
1995/11/30,31551,31551,30796,30796,▼906,－2.86%,31173,31724,33903,34783,3990,N/A
1995/11/29,32381,32381,30570,31702,▼75,－0.24%,31204,31977,33954,34776,12640,N/A
1995/11/28,31098,31777,30796,31777,▲830,＋2.68%,30841,32207,33988,34754,7450,N/A
1995/11/27,30343,31702,30343,30947,▲302,＋0.99%,30313,32457,34022,34723,20420,N/A
1995/11/25,30570,30947,30494,30645,▼302,－0.98%,29830,32736,34082,34695,15200,N/A
1995/11/24,29739,30947,29739,30947,▲1057,＋3.54%,29483,33034,34142,34673,24990,N/A
1995/11/23,28833,29890,28833,29890,▲755,＋2.59%,29181,33302,34203,34645,13270,N/A
1995/11/22,28532,29135,28532,29135,▲604,＋2.12%,29075,33619,34288,34622,16600,N/A
1995/11/21,28003,28833,27399,28532,▼377,－1.31%,29271,33955,34381,34606,3950,N/A
1995/11/20,29060,29664,28909,28909,▼528,－1.79%,30207,34325,34464,34586,4090,N/A
1995/11/18,29362,29437,29286,29437,▲75,＋0.26%,31279,34702,34547,34559,12620,N/A
1995/11/17,28381,30041,28381,29362,▼755,－2.51%,32306,35038,34598,34528,4350,N/A
1995/11/16,30268,31702,30117,30117,▼3095,－9.32%,33377,35363,34673,34503,11990,N/A
1995/11/15,34117,34268,32230,33211,▼1057,－3.08%,34434,35630,34755,34471,8630,N/A
1995/11/14,34193,34721,33211,34268,▼302,－0.87%,34721,35698,34803,34418,14010,N/A
1995/11/13,33891,34947,33891,34570,▼151,－0.43%,34962,35717,34820,34350,9770,N/A
1995/11/11,34947,35098,34645,34721,▼679,－1.92%,35219,35706,34838,34284,12860,N/A
1995/11/10,34645,35400,33966,35400,▲755,＋2.18%,35536,35668,34857,34217,13830,N/A
1995/11/09,35476,35476,34645,34645,▼830,－2.34%,35808,35559,34864,34140,4350,N/A
1995/11/08,35476,36155,35476,35476,▼377,－1.05%,36185,35480,34888,34062,12590,N/A
1995/11/07,36306,36457,35853,35853,▼453,－1.25%,36412,35363,34892,33974,5190,N/A
1995/11/06,36457,36683,36080,36306,▼453,－1.23%,36502,35268,34902,33883,17600,N/A
1995/11/04,36231,36759,35853,36759,▲226,＋0.62%,36487,35215,34895,33786,11550,N/A
1995/11/03,36683,36910,36155,36532,▼75,－0.21%,36306,35163,34873,33679,26530,N/A
1995/11/02,36306,36608,35929,36608,▲302,＋0.83%,36185,35140,34868,33569,22280,N/A
1995/11/01,36231,36306,35778,36306,▲75,＋0.21%,36155,35117,34881,33464,34370,N/A
1995/10/31,35476,36608,33740,36231,▲377,＋1.05%,36125,35095,34930,33356,25640,N/A
1995/10/30,35929,35929,35476,35853,▼75,－0.21%,36049,35072,34968,33243,7400,N/A
1995/10/28,36457,36608,35929,35929,▼528,－1.45%,35974,35038,35018,33123,13340,N/A
1995/10/27,36306,36457,36004,36457,▲302,＋0.84%,35702,34902,35073,32999,10500,N/A
1995/10/26,35853,36231,35627,36155,▲302,＋0.84%,35340,34759,35120,32864,19410,N/A
1995/10/25,35174,36004,34721,35853,▲377,＋1.06%,34978,34649,35140,32723,20550,N/A
1995/10/24,34570,35476,34570,35476,▲906,＋2.62%,34600,34585,35159,32587,17770,N/A
1995/10/23,34570,34645,33966,34570,▼75,－0.22%,34147,34540,35178,32457,9700,N/A
1995/10/21,34344,34645,34344,34645,▲302,＋0.88%,33845,34502,35218,32330,5540,N/A
1995/10/20,34193,34344,33966,34344,▲377,＋1.11%,33543,34464,35244,32199,8990,N/A
1995/10/19,33287,33966,33211,33966,▲755,＋2.27%,33468,34449,35276,32068,9200,N/A
1995/10/18,32457,33891,32457,33211,▲151,＋0.46%,33725,34449,35320,31941,20240,N/A
1995/10/17,31173,33513,31173,33060,▼75,－0.23%,34223,34487,35376,31823,17950,N/A
1995/10/16,33966,33966,33136,33136,▼830,－2.44%,34827,34566,35454,31717,5520,N/A
1995/10/14,34268,34344,33966,33966,▼1283,－3.64%,35430,34623,35519,31610,6690,N/A
1995/10/13,35853,35929,35249,35249,▼453,－1.27%,35808,34615,35556,31496,66370,N/A
1995/10/12,36080,36080,35627,35702,▼377,－1.05%,35914,34540,35553,31372,23280,N/A
1995/10/11,35929,36155,35627,36080,▼75,－0.21%,35808,34445,35542,31244,11740,N/A
1995/10/10,36231,36231,35551,36155,▲302,＋0.84%,35234,34370,35526,31116,28680,N/A
1995/10/09,35778,36231,35778,35853,▲75,＋0.21%,34721,34276,35520,30990,35610,N/A
1995/10/07,35249,35853,35098,35778,▲604,＋1.72%,34344,34211,35496,30866,44230,N/A
1995/10/06,33060,35174,32834,35174,▲1962,＋5.91%,34102,34174,35506,30736,42150,N/A
1995/10/05,33513,33513,33136,33211,▼377,－1.12%,33981,34151,35536,30606,4880,N/A
1995/10/04,33966,33966,33589,33589,▼377,－1.11%,34102,34166,35593,30496,16190,N/A
1995/10/02,34570,34570,33815,33966,▼604,－1.75%,34162,34181,35652,30392,5260,N/A
1995/09/30,34344,34570,33589,34570,0.0,0.00%,34178,34106,35702,30284,12320,N/A
1995/09/29,32079,34570,32079,34570,▲755,＋2.23%,34057,34072,35712,30171,7230,N/A
1995/09/28,33891,33891,33589,33815,▼75,－0.22%,33936,34094,35715,30049,3150,N/A
1995/09/27,34117,34117,33891,33891,▼151,－0.44%,34102,34208,35724,29944,1950,N/A
1995/09/26,33966,34042,33589,34042,▲75,＋0.22%,34178,34279,35731,29837,4270,N/A
1995/09/25,33966,34721,33966,33966,0.0,0.00%,34132,34359,35741,29726,4580,N/A
1995/09/23,34645,34645,33966,33966,▼679,－1.96%,34087,34453,35746,29607,1180,N/A
1995/09/22,34721,34721,33966,34645,▲377,＋1.10%,34057,34547,35749,29478,5850,N/A
1995/09/21,34344,34570,34117,34268,▲453,＋1.34%,34042,34619,35717,29336,10180,N/A
1995/09/20,33966,34344,33815,33815,▲75,＋0.22%,34042,34691,35662,29204,4390,N/A
1995/09/19,33211,34570,33211,33740,▼75,－0.22%,34193,34823,35599,29076,16910,N/A
1995/09/18,34570,34570,33740,33815,▼755,－2.18%,34449,34929,35520,28957,980,N/A
1995/09/16,32230,34570,32230,34570,▲302,＋0.88%,34630,35012,35425,28849,20620,N/A
1995/09/15,33287,35023,33287,34268,▼302,－0.87%,34419,35095,35308,28737,12310,N/A
1995/09/14,34947,34947,34570,34570,▼453,－1.29%,34344,35249,35203,28630,5890,N/A
1995/09/13,34419,35098,34419,35023,▲302,＋0.87%,33921,35483,35087,28517,20040,N/A
1995/09/12,33287,34721,33211,34721,▲1208,＋3.60%,33694,35657,34956,28402,8070,N/A
1995/09/11,33287,34645,33287,33513,▼377,－1.11%,33755,35864,34830,28288,6140,N/A
1995/09/07,32457,33966,32457,33891,▲1434,＋4.42%,34268,36151,34708,28181,6730,N/A
1995/09/06,33815,33966,32230,32457,▼1434,－4.23%,34555,36419,34571,28072,22810,N/A
1995/09/05,34721,34721,33891,33891,▼1132,－3.23%,35189,36665,34458,27980,17920,N/A
1995/09/04,35476,35476,34721,35023,▼1057,－2.93%,35581,36819,34332,27877,15900,N/A
1995/09/02,35249,36080,34193,36080,▲755,＋2.14%,35747,36899,34188,27767,7440,N/A
1995/09/01,35627,35627,35325,35325,▼302,－0.85%,35747,36944,34033,27653,1480,N/A
1995/08/31,35853,35853,35627,35627,▼226,－0.63%,35823,36989,33881,27546,3680,N/A
1995/08/30,35853,36532,35778,35853,0.0,0.00%,35989,37019,33730,27436,12870,N/A
1995/08/29,35853,35853,35853,35853,▼226,－0.63%,35989,37057,33577,27326,16100,N/A
1995/08/28,35702,36080,35627,36080,▲377,＋1.06%,35914,37095,33416,27216,9870,N/A
1995/08/26,35853,36231,35702,35702,▼755,－2.07%,35944,37178,33237,27104,1120,N/A
1995/08/25,35778,36457,35778,36457,▲604,＋1.68%,36276,37242,33057,26991,12490,N/A
1995/08/24,35476,36080,35174,35853,▲377,＋1.06%,36834,37231,32864,26873,29360,N/A
1995/08/23,36231,36985,35476,35476,▼755,－2.08%,37363,37189,32678,26757,22230,N/A
1995/08/22,37514,37514,35174,36231,▼1132,－3.03%,38042,37170,32484,26643,51650,N/A
1995/08/21,39250,39250,37363,37363,▼1887,－4.81%,38646,37114,32269,26525,35190,N/A
1995/08/19,38495,39250,38495,39250,▲755,＋1.96%,39023,37034,32046,26397,41840,N/A
1995/08/18,38872,38872,38495,38495,▼377,－0.97%,38646,36793,31782,26248,15290,N/A
1995/08/17,39250,39703,38419,38872,▼377,－0.96%,38344,36687,31519,26099,32440,N/A
1995/08/16,40005,40005,38872,39250,0.0,0.00%,37891,36593,31229,25943,13590,N/A
1995/08/14,37363,39250,37363,39250,▲1887,＋5.05%,37438,36461,30926,25777,32070,N/A
1995/08/12,36985,37589,36985,37363,▲377,＋1.02%,36834,36355,30609,25616,22390,N/A
1995/08/11,36759,37740,36608,36985,▲377,＋1.03%,36608,36336,30305,25471,67410,N/A
1995/08/10,36985,37589,36608,36608,▼377,－1.02%,36532,36246,30016,25330,41740,N/A
1995/08/09,36231,37589,36231,36985,▲755,＋2.08%,36532,36151,29737,25198,13160,N/A
1995/08/08,36231,36457,35098,36231,0.0,0.00%,36683,36019,29442,25058,55560,N/A
1995/08/07,36231,36231,35853,36231,▼377,－1.03%,36834,35925,29154,24924,4570,N/A
1995/08/05,36231,37136,36231,36608,0.0,0.00%,36834,35846,28861,24795,18280,N/A
1995/08/04,36985,37363,36608,36608,▼1132,－3.00%,36517,35729,28562,24663,7650,N/A
1995/08/03,37363,37740,36306,37740,▲755,＋2.04%,36215,35604,28270,24532,14880,N/A
1995/08/02,36608,37287,36608,36985,▲755,＋2.08%,35687,35355,27979,24388,41810,N/A
1995/08/01,35174,36608,35174,36231,▲1208,＋3.45%,35446,35053,27701,24250,22040,N/A
1995/07/31,35098,35174,34721,35023,▼75,－0.22%,35083,34744,27436,24124,32040,N/A
1995/07/29,35476,35778,34721,35098,0.0,0.00%,35355,34442,27192,24001,26870,N/A
1995/07/28,35853,36155,34872,35098,▼679,－1.90%,35732,34094,26946,23871,27460,N/A
1995/07/27,34268,35929,33287,35778,▲1359,＋3.95%,36034,33717,26706,23736,147060,N/A
1995/07/26,36457,36608,34344,34419,▼1962,－5.39%,36306,33325,26460,23598,42530,N/A
1995/07/25,37589,37589,36382,36382,▼604,－1.63%,36819,32985,26236,23471,38150,N/A
1995/07/24,36608,37589,36608,36985,▲377,＋1.03%,36578,32524,25966,23333,62440,N/A
1995/07/22,37363,37514,36457,36608,▼528,－1.42%,36125,32034,25676,23198,30690,N/A
1995/07/21,36985,38419,36834,37136,▲151,＋0.41%,35672,31513,25399,23071,62250,N/A
1995/07/20,36457,36985,35174,36985,▲1812,＋5.15%,35113,30939,25132,22944,42110,N/A
1995/07/19,35098,36683,35098,35174,▲453,＋1.30%,34645,30373,24866,22818,66280,N/A
1995/07/18,34344,35023,34344,34721,▲377,＋1.10%,34464,29932,24629,22708,67750,N/A
1995/07/15,34344,34872,34344,34344,0.0,0.00%,34344,29513,24384,22601,49900,N/A
1995/07/14,34645,35023,34344,34344,▼302,－0.87%,34027,29135,24164,22497,48220,N/A
1995/07/13,34344,34721,33966,34645,▲377,＋1.10%,33347,28728,23942,22400,83490,N/A
1995/07/12,34117,35098,33589,34268,▲151,＋0.44%,32426,28324,23711,22309,90630,N/A
1995/07/11,33513,34721,33287,34117,▲1359,＋4.15%,31370,27947,23467,22221,56720,N/A
1995/07/10,30871,32758,30871,32758,▲1812,＋5.85%,30177,27550,23208,22138,53750,N/A
1995/07/08,30192,30947,30041,30947,▲906,＋3.02%,29135,27177,22955,22069,78280,N/A
1995/07/07,28984,30041,28984,30041,▲1057,＋3.65%,28532,26875,22746,22019,39800,N/A
1995/07/06,26569,29362,26569,28984,▲830,＋2.95%,28048,26618,22552,21975,80060,N/A
1995/07/05,27550,28154,27550,28154,▲604,＋2.19%,27686,26403,22395,21940,47250,N/A
1995/07/04,28154,28381,27550,27550,▼377,－1.35%,27490,26188,22272,21903,68760,N/A
1995/07/03,27777,28683,27324,27928,▲302,＋1.09%,27218,25977,22166,21864,19970,N/A
1995/07/01,26796,28003,26796,27626,▲453,＋1.67%,26765,25780,22057,21829,26370,N/A
1995/06/30,27173,27550,26796,27173,0.0,0.00%,26373,25569,21947,21796,19460,N/A
1995/06/29,26418,27173,26418,27173,▲981,＋3.75%,26207,25346,21848,21758,30280,N/A
1995/06/28,26041,26418,25739,26192,▲528,＋2.06%,26041,25059,21746,21714,25080,N/A
1995/06/26,25739,26041,25663,25663,0.0,0.00%,26161,24803,21654,21672,23050,N/A
1995/06/24,26343,26343,25663,25663,▼679,－2.58%,26267,24531,21572,21640,3360,N/A
1995/06/23,26494,26946,26343,26343,0.0,0.00%,26448,24207,21502,21606,29590,N/A
1995/06/22,27097,27550,26343,26343,▼453,－1.69%,26524,23871,21421,21572,94290,N/A
1995/06/21,26267,27324,26267,26796,▲604,＋2.31%,26494,23546,21347,21546,67420,N/A
1995/06/20,26569,26645,26192,26192,▼377,－1.42%,26192,23172,21273,21524,15870,N/A
1995/06/19,26720,26720,26041,26569,▼151,－0.56%,25935,22810,21211,21516,19520,N/A
1995/06/17,26192,26871,26192,26720,▲528,＋2.02%,25603,22414,21143,21501,16990,N/A
1995/06/16,25663,26494,25059,26192,▲906,＋3.58%,25195,22010,21074,21477,17440,N/A
1995/06/15,24984,26041,24984,25286,▲377,＋1.52%,24727,21655,21015,21467,63720,N/A
1995/06/14,24909,25210,24909,24909,0.0,0.00%,24335,21406,20971,21464,58320,N/A
1995/06/13,24682,24909,24456,24909,▲226,＋0.92%,24154,21176,20926,21463,39520,N/A
1995/06/12,23474,24758,23474,24682,▲830,＋3.48%,23852,20946,20882,21453,39810,N/A
1995/06/10,23323,24682,23323,23852,▲528,＋2.27%,23459,20731,20835,21446,26660,N/A
1995/06/09,23927,24003,23248,23323,▼679,－2.83%,22976,20557,20802,21455,18630,N/A
1995/06/08,23399,24003,22644,24003,▲604,＋2.58%,22523,20425,20781,21466,33090,N/A
1995/06/07,23097,23776,23097,23399,▲679,＋2.99%,21769,20274,20748,21475,60750,N/A
1995/06/05,21587,22720,21587,22720,▲1283,＋5.99%,20923,20153,20714,21497,31690,N/A
1995/06/03,21059,21512,20606,21436,▲377,＋1.79%,20304,20029,20679,21519,12820,N/A
1995/06/02,20380,21134,20380,21059,▲830,＋4.10%,19987,19934,20656,21546,11640,N/A
1995/06/01,20229,20229,19700,20229,▲1057,＋5.51%,19640,19882,20628,21585,10210,N/A
1995/05/31,19927,20757,19172,19172,▼453,－2.31%,19383,19927,20624,21634,11210,N/A
1995/05/30,20078,20078,19021,19625,▼226,－1.14%,19278,20017,20638,21686,2480,N/A
1995/05/29,19851,20229,19851,19851,▲528,＋2.73%,19081,20085,20644,21729,4130,N/A
1995/05/27,18946,19851,18946,19323,▲377,＋1.99%,18930,20093,20659,21766,4490,N/A
1995/05/26,18946,18946,18946,18946,▲302,＋1.62%,19127,20183,20674,21813,350,N/A
1995/05/25,19700,19700,18644,18644,0.0,0.00%,19398,20289,20693,21864,1670,N/A
1995/05/24,17964,19021,17964,18644,▼453,－2.37%,19731,20395,20728,21923,3070,N/A
1995/05/23,19625,19625,19097,19097,▼1208,－5.95%,20078,20444,20763,21987,1550,N/A
1995/05/22,20304,20304,20304,20304,0.0,0.00%,20334,20417,20795,22047,10,N/A
1995/05/20,20304,20304,20304,20304,0.0,0.00%,20410,20282,20797,22099,10,N/A
1995/05/19,20002,20380,19323,20304,▼75,－0.37%,20546,20187,20799,22152,1520,N/A
1995/05/18,20380,20380,20304,20380,0.0,0.00%,20682,20093,20811,22212,500,N/A
1995/05/17,19474,20380,19474,20380,▼302,－1.46%,20651,20051,20810,22272,2020,N/A
1995/05/16,20757,20757,20682,20682,▼302,－1.44%,20485,20070,20796,22333,1200,N/A
1995/05/15,19776,20984,19776,20984,0.0,0.00%,20350,20097,20766,22392,5500,N/A
1995/05/13,21059,21059,20380,20984,▲755,＋3.73%,20380,20116,20736,22443,1460,N/A
1995/05/12,19549,20229,18870,20229,▲679,＋3.47%,20380,20119,20706,22487,800,N/A
1995/05/11,20002,20606,19549,19549,▼453,－2.26%,20531,20168,20700,22545,910,N/A
1995/05/10,20380,20380,20002,20002,▼1132,－5.36%,20621,20244,20719,22616,520,N/A
1995/05/09,21134,21134,21134,21134,▲151,＋0.72%,20848,20278,20743,22693,100,N/A
1995/05/08,20984,21512,20757,20984,0.0,0.00%,20833,20259,20756,22758,8130,N/A
1995/05/06,20002,21134,20002,20984,▲981,＋4.91%,20787,20282,20771,22816,5690,N/A
1995/05/04,21134,21134,20002,20002,▼1132,－5.36%,20516,20308,20786,22867,1760,N/A
1995/05/03,20380,21285,20380,21134,▲75,＋0.36%,20229,20402,20817,22919,9400,N/A
1995/05/02,21361,21587,21059,21059,▲302,＋1.45%,19519,20463,20830,22954,22140,N/A
