[일시]남양유업,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2004/04/06,300000,300000,300000,300000,▼2000,－0.66%,300200,299950,303975,282304,70,235435
2004/04/02,302000,302000,302000,302000,▲3000,＋1.00%,300200,301200,303700,281796,230,235365
2004/04/01,296000,299000,296000,299000,▼1000,－0.33%,299800,302000,303667,281229,200,235135
2004/03/31,300000,300000,300000,300000,0.0,0.00%,299600,303000,303683,280717,30,234965
2004/03/30,300000,300000,300000,300000,0.0,0.00%,299800,304000,303683,280167,0,234965
2004/03/29,300000,300000,300000,300000,0.0,0.00%,300000,304950,303650,279708,70,234965
2004/03/26,325000,325000,300000,300000,▲2000,＋0.67%,300200,305675,303367,279233,50,234895
2004/03/25,298000,300000,298000,298000,▼3000,－1.00%,300400,305425,303050,278692,340,234895
2004/03/24,301000,301000,301000,301000,0.0,0.00%,300600,305275,302717,278125,0,234885
2004/03/23,301000,301000,301000,301000,0.0,0.00%,300200,305225,302233,277550,60,234885
2004/03/22,301000,301000,301000,301000,0.0,0.00%,299600,305175,301733,276892,60,234825
2004/03/19,301000,301000,301000,301000,▲2000,＋0.67%,299000,305125,301233,276246,20,234765
2004/03/18,299000,299000,299000,299000,0.0,0.00%,298400,304925,300733,275488,0,234755
2004/03/17,299000,299000,299000,299000,▲1000,＋0.34%,298600,304975,300267,274783,0,234755
2004/03/16,298000,298000,298000,298000,0.0,0.00%,299200,304950,299783,274263,10,234755
2004/03/15,298000,298000,298000,298000,0.0,0.00%,300000,304975,299317,273796,0,234745
2004/03/12,298500,298500,298000,298000,▼2000,－0.67%,305400,305000,298850,273354,110,234745
2004/03/11,297000,300000,297000,300000,▼2000,－0.66%,309400,305025,298308,272967,30,234665
2004/03/10,302000,302000,302000,302000,0.0,0.00%,313200,304950,297717,272488,0,234635
2004/03/09,302000,302000,302000,302000,▼23000,－7.08%,316800,304375,297067,272088,20,234635
2004/03/08,325000,325000,325000,325000,▲7000,＋2.20%,320200,304275,296417,271696,20,234655
2004/03/05,320000,320000,318000,318000,▼1000,－0.31%,318100,303025,295383,271238,110,234655
2004/03/04,320000,320000,318000,319000,▼1000,－0.31%,313500,302625,294417,270771,420,234565
2004/03/03,320000,320000,320000,320000,▲1000,＋0.31%,308700,302175,293433,270350,20,234145
2004/03/02,314500,319000,314500,319000,▲4500,＋1.43%,304700,301175,292500,269979,910,234125
2004/02/27,295000,315000,295000,314500,▲19500,＋6.61%,300900,300975,291550,269646,440,234015
2004/02/26,295000,295000,295000,295000,0.0,0.00%,298000,301000,290608,269192,0,233575
2004/02/25,273000,295500,273000,295000,▼5000,－1.67%,298400,302000,289942,268817,80,233575
2004/02/24,300000,300000,300000,300000,0.0,0.00%,299400,302200,289275,268392,87,233515
2004/02/23,300000,300000,300000,300000,0.0,0.00%,299100,302675,288525,267975,60,233465
2004/02/20,300000,300000,300000,300000,▲3000,＋1.01%,298800,303325,287792,267558,10,233405
2004/02/19,298000,298000,297000,297000,▼3000,－1.00%,298500,303575,287075,266967,40,233395
2004/02/18,300000,300000,300000,300000,▲1500,＋0.50%,298800,303875,286425,266188,50,233375
2004/02/17,298500,298500,298500,298500,0.0,0.00%,298500,305125,285725,265383,0,233325
2004/02/16,298500,298500,298500,298500,0.0,0.00%,296900,306175,285058,264592,0,233325
2004/02/13,298500,298500,298500,298500,0.0,0.00%,297200,307100,284400,263792,0,233325
2004/02/12,298500,298500,298500,298500,0.0,0.00%,297500,307475,283675,263038,10,233325
2004/02/11,297500,298500,297500,298500,▲8000,＋2.75%,299800,307425,282883,262200,20,233325
2004/02/10,290500,290500,290500,290500,▼9500,－3.17%,302100,307500,282058,261317,20,233305
2004/02/09,300000,300000,300000,300000,0.0,0.00%,304000,307725,281417,260458,10,233305
2004/02/06,300000,300000,300000,300000,▼10000,－3.23%,307000,307700,280600,259467,10,233305
2004/02/05,310000,310000,310000,310000,0.0,0.00%,310000,306875,279783,258458,10,233305
2004/02/04,299000,310000,299000,310000,▲10000,＋3.33%,311000,306375,278875,257392,60,233305
2004/02/03,300000,300000,300000,300000,▼15000,－4.76%,308800,305875,278058,256325,10,233245
2004/02/02,315000,315000,315000,315000,0.0,0.00%,310700,305875,277533,255342,0,233245
2004/01/30,315000,315000,315000,315000,0.0,0.00%,310300,305025,276600,254246,0,233245
2004/01/29,325000,325000,315000,315000,▲16000,＋5.35%,308300,303425,275508,253163,1120,233245
2004/01/28,309000,309000,299000,299000,▼10500,－3.39%,305900,301725,274342,252079,40,233145
2004/01/27,295000,309500,295000,309500,▼3500,－1.12%,311100,300675,273458,251129,60,233145
2004/01/26,300000,313000,300000,313000,▲8000,＋2.62%,313100,298800,272400,250092,20,233145
2004/01/20,305000,305000,305000,305000,▲2000,＋0.66%,313900,296700,271317,249000,0,233145
2004/01/19,303000,303000,303000,303000,▼22000,－6.77%,314100,295000,270300,247946,12,233145
2004/01/16,328500,328500,325000,325000,▲5500,＋1.72%,313000,293400,269350,246879,20,233145
2004/01/15,339500,339500,301500,319500,▲2500,＋0.79%,308000,290700,267983,245646,40,233145
2004/01/14,318500,320000,312500,317000,▲11000,＋3.59%,303100,288225,266708,244492,120,233145
2004/01/13,300000,336500,285000,306000,▲8500,＋2.86%,299600,285875,265425,243400,230,233075
2004/01/12,272500,297500,272500,297500,▼2500,－0.83%,295100,284075,264375,242429,60,232975
2004/01/09,298000,300000,298000,300000,▲5000,＋1.69%,295600,282475,263450,241538,370,232935
2004/01/08,298500,299000,295000,295000,▼4500,－1.50%,295600,280700,262483,240646,1050,232575
2004/01/07,299500,299500,299500,299500,▲16000,＋5.64%,296600,279100,261575,239792,10,232525
2004/01/06,283500,296500,283000,283500,▼16500,－5.50%,296300,277275,260633,238921,99,232525
2004/01/05,300000,300000,300000,300000,0.0,0.00%,296200,276250,259892,238188,0,232525
2004/01/02,297000,300000,297000,300000,0.0,0.00%,292400,274250,258792,237296,110,232525
2003/12/30,300000,300000,300000,300000,▲2000,＋0.67%,288000,272250,257750,236400,430,232415
2003/12/29,290000,298000,285000,298000,▲15000,＋5.30%,282400,270450,256650,235508,190,232025
2003/12/26,278000,283000,278000,283000,▲2000,＋0.71%,277000,268650,255767,234625,2850,231855
2003/12/24,273000,281000,273000,281000,▲3000,＋1.08%,274600,267400,255100,233867,5640,231855
2003/12/23,270000,278000,270000,278000,▲6000,＋2.21%,272600,266100,254333,233121,4560,231855
2003/12/22,272000,272000,272000,272000,▲1000,＋0.37%,271200,264950,253533,232396,100,231465
2003/12/19,271000,271000,271000,271000,0.0,0.00%,270800,264100,252867,231742,0,231465
2003/12/18,271000,271000,271000,271000,0.0,0.00%,270600,263350,252050,231150,0,231474
2003/12/17,272500,272500,271000,271000,0.0,0.00%,270400,262650,251258,230667,250,231474
2003/12/16,268500,271000,268500,271000,▲1000,＋0.37%,269300,262000,250242,230238,169,231534
2003/12/15,270000,270000,269000,270000,0.0,0.00%,268000,261350,249300,229867,150,231515
2003/12/12,270000,270000,270000,270000,0.0,0.00%,266600,260775,248742,229300,10,231385
2003/12/11,265500,270000,265500,270000,▲4500,＋1.69%,265200,260225,248275,228671,290,231385
2003/12/10,266000,266000,264500,265500,▲1000,＋0.38%,263800,259475,247858,228054,60,231385
2003/12/09,263000,264500,263000,264500,▲1500,＋0.57%,262700,258750,247625,227433,50,231385
2003/12/08,263000,263000,263000,263000,0.0,0.00%,261800,257975,247258,226858,50,231385
2003/12/05,260000,263000,260000,263000,0.0,0.00%,262000,257425,247108,226329,370,231385
2003/12/04,263000,265500,263000,263000,▲3000,＋1.15%,261800,256825,246975,225750,201,231165
2003/12/03,262000,262000,260000,260000,0.0,0.00%,260800,256225,247092,225133,140,231165
2003/12/02,260000,260000,260000,260000,▼4000,－1.52%,259800,256000,247125,224546,50,231165
2003/12/01,261000,264000,261000,264000,▲2000,＋0.76%,258800,256050,247267,224021,110,231165
2003/11/28,261000,263000,260500,262000,▲4000,＋1.55%,257000,256275,247458,223529,500,231165
2003/11/27,257000,258000,257000,258000,▲3000,＋1.18%,255800,256125,247742,223096,4040,230775
2003/11/26,253500,259000,253500,255000,0.0,0.00%,255600,255700,247775,222796,5900,230735
2003/11/25,254000,255000,253000,255000,0.0,0.00%,256200,255200,247692,222504,90,229355
2003/11/24,256500,256500,254000,255000,▼1000,－0.39%,256800,254750,247508,222204,550,229355
2003/11/21,257500,257500,255000,256000,▼1000,－0.39%,257500,254300,247425,221896,150,229355
2003/11/20,256000,259000,256000,257000,▼1000,－0.39%,258100,253900,247325,221592,770,229275
2003/11/19,250000,258000,250000,258000,0.0,0.00%,257700,253250,246858,221300,210,229615
2003/11/18,257000,258000,251500,258000,▼500,－0.19%,256300,252650,245950,220983,70,229505
2003/11/17,264000,264000,252000,258500,▼500,－0.19%,254500,251900,245042,220654,276,229525
2003/11/14,255000,260000,252000,259000,▲4000,＋1.57%,253200,251125,244125,220333,855,229525
2003/11/13,252000,255000,251500,255000,▲4000,＋1.59%,251600,250175,243183,220008,153,229415
2003/11/12,256500,256500,245000,251000,▲2000,＋0.80%,250800,249575,242400,219708,530,229395
2003/11/11,252000,255000,249000,249000,▼3000,－1.19%,251700,249125,241517,219442,903,229185
2003/11/10,252000,253000,251000,252000,▲1000,＋0.40%,254100,248775,240575,219192,250,229995
2003/11/07,257000,257000,251000,251000,0.0,0.00%,257400,248200,239500,218925,240,229995
2003/11/06,261500,261500,245000,251000,▼4500,－1.76%,259000,247800,238333,218663,235,229995
2003/11/05,255500,258500,255000,255500,▼5500,－2.11%,258700,247200,237133,218392,350,230015
2003/11/04,262000,262000,257000,261000,▼7500,－2.79%,256600,246125,235908,218100,440,230075
2003/11/03,259000,269500,255500,268500,▲9500,＋3.67%,253600,244950,234592,217733,51,230355
2003/10/31,250000,260000,250000,259000,▲9500,＋3.81%,249100,243225,233150,217329,880,230355
2003/10/30,249000,249500,247000,249500,▲4500,＋1.84%,246900,242525,231892,216996,360,229505
2003/10/29,250000,252000,245000,245000,▼1000,－0.41%,245800,242200,230817,216738,3320,229435
2003/10/28,243000,247500,243000,246000,0.0,0.00%,246000,241700,229817,216554,1946,229415
2003/10/27,246500,249000,242500,246000,▼2000,－0.81%,245400,240900,228800,216388,1180,229575
2003/10/24,244000,248000,244000,248000,▲4000,＋1.64%,244800,240200,227783,216192,290,230115
2003/10/23,243500,244000,243500,244000,▼2000,－0.81%,243200,238900,226683,216008,360,230115
2003/10/22,245000,248000,244000,246000,▲3000,＋1.23%,243000,237875,225592,215933,400,229875
2003/10/21,243000,243000,243000,243000,0.0,0.00%,242200,236075,224408,215892,150,229635
2003/10/20,241000,244500,240500,243000,▲3000,＋1.25%,242000,234650,223308,215867,200,229615
2003/10/17,240000,254000,240000,240000,▼3000,－1.23%,241500,234325,222275,215800,250,229565
2003/10/16,240000,243000,240000,243000,▲1000,＋0.41%,242100,234425,221375,215775,270,229545
2003/10/15,242000,245000,242000,242000,0.0,0.00%,241300,234525,220483,215650,80,229475
2003/10/14,240500,243000,240500,242000,▲1500,＋0.62%,239700,235000,219625,215542,474,229475
2003/10/13,239000,243000,239000,240500,▼2500,－1.03%,238800,235025,218808,215313,180,229195
2003/10/10,239000,243000,238000,243000,▲4000,＋1.67%,237500,235700,218008,215050,260,229025
2003/10/09,243500,243500,234000,239000,▲5000,＋2.14%,237900,236300,217208,214763,220,228955
2003/10/08,234500,237000,233500,234000,▼3500,－1.47%,238700,237850,216483,214513,350,228955
2003/10/07,237500,237500,237500,237500,▲3500,＋1.50%,238900,239250,215800,214279,30,228825
2003/10/06,245000,245000,234000,234000,▼11000,－4.49%,237400,240800,215050,214050,200,228825
2003/10/02,245000,246000,242500,245000,▲2000,＋0.82%,237000,242875,214367,213813,170,228825
2003/10/01,234000,243000,234000,243000,▲8000,＋3.40%,232400,244575,213483,213446,270,228715
2003/09/30,235000,239000,232500,235000,▲5000,＋2.17%,228500,245425,212633,213113,265,228595
2003/09/29,223000,234000,223000,230000,▼2000,－0.86%,223500,246175,211908,212838,390,228435
2003/09/26,217500,238000,217500,232000,▲10000,＋4.50%,220400,246875,211258,212629,470,228145
2003/09/25,212500,224000,206000,222000,▼1500,－0.67%,221300,247775,210617,212404,330,228065
2003/09/24,212000,230000,210500,223500,▲13500,＋6.43%,225300,249175,210250,212271,530,227995
2003/09/23,213500,214000,200000,210000,▼4500,－2.10%,229600,249450,210075,212146,770,227995
2003/09/22,239500,239500,208500,214500,▼22000,－9.30%,237900,249125,210233,212171,605,227995
2003/09/19,242000,248500,234000,236500,▼5500,－2.27%,243500,248575,210433,212133,345,227995
2003/09/18,242500,255000,242000,242000,▼3000,－1.22%,247000,246925,209858,211996,172,227995
2003/09/17,250000,250500,245000,245000,▼6500,－2.58%,249600,244950,209067,211771,250,227995
2003/09/16,253000,253000,245000,251500,▲9000,＋3.71%,254600,243100,208250,211479,255,227995
2003/09/15,248500,251000,240000,242500,▼11500,－4.53%,256700,240425,207242,211092,450,227995
2003/09/09,250000,257000,250000,254000,▼1000,－0.39%,261900,237925,206458,210788,340,227995
2003/09/08,263000,270000,254000,255000,▼15000,－5.56%,266200,234600,205550,210367,380,227995
2003/09/05,260500,274500,260500,270000,▲8000,＋3.05%,271000,230900,204525,209967,950,227995
2003/09/04,258500,279500,258500,262000,▼6500,－2.42%,269000,226350,203175,209383,1350,227455
2003/09/03,270000,270000,254000,268500,▼7000,－2.54%,266600,222350,201967,209004,1030,226715
2003/09/02,282000,282000,265000,275500,▼3500,－1.25%,261700,218025,200775,208488,390,226315
2003/09/01,265000,287000,265000,279000,▲19000,＋7.31%,256600,213350,199600,208042,1280,226315
2003/08/29,254000,269000,250500,260000,▲10000,＋4.00%,250800,208575,198450,207567,1390,225815
2003/08/28,242500,253000,233000,250000,▲6000,＋2.46%,244600,204825,197817,207317,1095,225115
2003/08/27,250000,250000,243000,244000,▼6000,－2.40%,235300,201575,197317,207175,1525,224745
2003/08/26,260000,260000,243500,250000,0.0,0.00%,227200,198625,196900,207092,950,223523
2003/08/25,229000,253000,229000,250000,▲21000,＋9.17%,217900,195375,196367,206925,2345,223453
2003/08/22,209000,234000,204000,229000,▲25500,＋12.53%,208400,191975,195858,206758,2788,222213
2003/08/21,203500,204000,202000,203500,0.0,0.00%,204200,189450,195742,206792,805,220875
2003/08/20,200000,207000,200000,203500,0.0,0.00%,203100,188025,196017,207063,640,220605
2003/08/19,201000,207000,198000,203500,▲1000,＋0.49%,200900,186700,196267,207333,840,220365
2003/08/18,205000,208500,201000,202500,▼5500,－2.64%,197700,185575,196542,207596,770,220145
2003/08/14,199000,210000,199000,208000,▲10000,＋5.05%,193400,184750,196833,207817,2765,220145
2003/08/13,193000,198000,193000,198000,▲5500,＋2.86%,187600,183825,197017,208008,1300,219145
2003/08/12,189000,192500,188500,192500,▲5000,＋2.67%,184400,183450,197367,208346,580,218175
2003/08/11,183000,187500,183000,187500,▲6500,＋3.59%,182300,183475,197808,208733,670,217765
2003/08/08,180500,181500,180000,181000,▲2000,＋1.12%,181200,183725,198350,209100,100,217305
2003/08/07,181000,183000,179000,179000,▼3000,－1.65%,181700,184425,198992,209508,210,217305
2003/08/06,184000,184000,182000,182000,0.0,0.00%,182900,185250,199650,209967,165,217305
2003/08/05,182000,184000,180000,182000,0.0,0.00%,183500,185800,200292,210375,290,217305
2003/08/04,181000,191000,181000,182000,▼1500,－0.82%,184100,186325,200875,210817,130,217305
2003/08/01,180500,186000,180500,183500,▼1500,－0.81%,184700,186875,201508,211283,280,217305
2003/07/31,186000,186000,181000,185000,0.0,0.00%,184400,187300,202100,211738,152,217305
2003/07/30,183000,185000,182000,185000,0.0,0.00%,183100,187650,202658,212221,40,217305
2003/07/29,186500,186500,185000,185000,0.0,0.00%,181100,187975,203292,212704,100,217305
2003/07/28,181000,186000,181000,185000,▲3000,＋1.65%,179500,188275,203975,213188,180,217305
2003/07/25,182000,182500,181000,182000,▲3500,＋1.96%,178700,188700,204600,213667,210,217305
2003/07/24,176500,187000,176500,178500,▲3500,＋2.00%,179500,189600,205333,214246,105,217305
2003/07/23,177000,178000,174500,175000,▼2000,－1.13%,181700,191325,206275,214813,280,217305
2003/07/22,182000,182000,175000,177000,▼4000,－2.21%,184800,193550,207375,215408,912,217305
2003/07/21,181000,182500,180500,181000,▼5000,－2.69%,188000,196025,208425,215950,1270,217305
2003/07/18,188500,189500,186000,186000,▼3500,－1.85%,190300,197075,209325,216592,711,217305
2003/07/16,190500,190500,189000,189500,▼1000,－0.52%,192100,197500,210175,217225,580,217305
2003/07/15,191500,192500,190500,190500,▼2500,－1.30%,193300,197825,210817,217813,870,217305
2003/07/14,191000,193000,191000,193000,▲500,＋0.26%,193800,197850,211458,218438,500,217305
2003/07/11,191500,193000,191500,192500,▼2500,－1.28%,193700,197975,211817,219042,480,217305
2003/07/10,193500,195500,193500,195000,▼500,－0.26%,193800,198325,212092,219738,570,217305
